customer_id,customer_name,age,customer_segment,city,registration_date
2552,Putri Nugraha,17,High School Student,Jakarta,2026-05-25
2553,Andi Permata,31,Office Worker,Yogyakarta,2025-10-17
2554,Dina Wijaya,33,Office Worker,Makassar,2025-09-02
2555,Tio Nugraha,15,High School Student,Jakarta,2025-02-07
2556,Budi Ramadhan,24,Office Worker,Semarang,2025-04-25
2557,Hadi Pratama,24,College Student,Surabaya,2026-05-13
2558,Eka Saputra,22,College Student,Palembang,2025-12-03
2559,Lina Nugraha,16,High School Student,Surabaya,2026-04-04
2560,Joko Kurniawan,18,College Student,Yogyakarta,2025-04-29
2561,Vina Putra,35,Office Worker,Surabaya,2025-02-25
2562,Andi Putra,32,Office Worker,Yogyakarta,2026-02-28
2563,Fajar Putra,18,High School Student,Yogyakarta,2025-04-30
2564,Karin Wijaya,16,High School Student,Jakarta,2025-02-19
2565,Oki Putra,19,College Student,Jakarta,2025-12-31
2566,Eka Lestari,22,College Student,Yogyakarta,2026-01-08
2567,Putri Nugraha,17,High School Student,Surabaya,2025-12-28
2568,Gita Ramadhan,18,College Student,Makassar,2025-03-23
2569,Intan Sari,34,Office Worker,Makassar,2025-02-17
2570,Citra Nugraha,25,Office Worker,Semarang,2025-08-26
2571,Karin Lestari,20,College Student,Padang,2026-01-17
2572,Budi Pratama,25,Office Worker,Jakarta,2026-01-24
2573,Budi Putra,22,College Student,Makassar,2025-12-01
2574,Eka Saputra,22,College Student,Jakarta,2025-07-06
2575,Tio Pratama,16,High School Student,Surabaya,2025-04-30
2576,Karin Permata,33,Office Worker,Surabaya,2025-12-23
2577,Salsa Permata,33,Office Worker,Makassar,2025-12-29
2578,Hadi Saputra,25,Office Worker,Jakarta,2025-06-12
2579,Rian Wijaya,18,College Student,Makassar,2025-01-08
2580,Gita Ramadhan,28,Office Worker,Medan,2025-11-13
2581,Citra Wijaya,15,High School Student,Jakarta,2025-01-27
2582,Joko Putra,23,Office Worker,Semarang,2025-10-03
2583,Putri Sari,18,College Student,Jakarta,2026-04-17
2584,Eka Permata,18,College Student,Bandung,2026-04-22
2585,Fajar Kurniawan,18,College Student,Yogyakarta,2025-06-27
2586,Fajar Putra,27,Office Worker,Jakarta,2025-12-26
2587,Rian Ramadhan,18,High School Student,Surabaya,2025-08-24
2588,Nanda Saputra,23,Office Worker,Surabaya,2025-02-02
2589,Tio Ramadhan,18,High School Student,Pekanbaru,2026-06-25
2590,Salsa Permata,25,Office Worker,Yogyakarta,2026-06-29
2591,Eka Ramadhan,27,Office Worker,Bandung,2025-04-10
2592,Oki Ramadhan,26,Office Worker,Bandung,2025-11-26
2593,Hadi Kurniawan,20,College Student,Bandung,2025-03-06
2594,Fajar Ramadhan,23,College Student,Surabaya,2025-05-02
2595,Budi Permata,17,High School Student,Padang,2026-04-21
2596,Andi Pratama,26,Office Worker,Jakarta,2025-05-07
2597,Andi Sari,19,College Student,Yogyakarta,2025-07-05
2598,Putri Pratama,24,College Student,Makassar,2025-04-01
2599,Putri Ramadhan,20,College Student,Yogyakarta,2025-02-15
2600,Salsa Ramadhan,15,High School Student,Jakarta,2025-01-25
2601,Citra Putra,35,Office Worker,Padang,2025-12-15
2602,Dina Sari,18,High School Student,Yogyakarta,2026-03-11
2603,Dina Pratama,29,Office Worker,Surabaya,2025-11-26
2604,Eka Kurniawan,20,College Student,Makassar,2025-10-21
2605,Nanda Kurniawan,15,High School Student,Makassar,2025-09-03
2606,Lina Putra,24,College Student,Jakarta,2025-06-15
2607,Salsa Putra,15,High School Student,Padang,2025-09-14
2608,Tio Ramadhan,20,College Student,Jakarta,2025-12-18
2609,Gita Ramadhan,34,Office Worker,Bandung,2025-07-08
2610,Eka Permata,16,High School Student,Yogyakarta,2025-10-02
2611,Salsa Kurniawan,34,Office Worker,Makassar,2025-02-03
2612,Nanda Sari,16,High School Student,Makassar,2026-05-05
2613,Vina Nugraha,18,High School Student,Jakarta,2026-05-14
2614,Karin Saputra,28,Office Worker,Makassar,2025-09-02
2615,Dina Permata,24,College Student,Yogyakarta,2025-09-11
2616,Maya Permata,15,High School Student,Yogyakarta,2025-04-19
2617,Gita Sari,22,College Student,Makassar,2025-11-19
2618,Budi Nugraha,21,College Student,Padang,2025-04-24
2619,Salsa Nugraha,29,Office Worker,Bandung,2026-04-30
2620,Fajar Wijaya,23,College Student,Jakarta,2025-10-05
2621,Oki Nugraha,25,Office Worker,Jakarta,2025-01-29
2622,Vina Lestari,25,Office Worker,Palembang,2026-02-02
2623,Intan Putra,21,College Student,Surabaya,2025-08-10
2624,Lina Sari,35,Office Worker,Padang,2025-11-14
2625,Karin Pratama,21,College Student,Jakarta,2025-09-28
2626,Intan Ramadhan,23,Office Worker,Makassar,2026-02-02
2627,Maya Wijaya,15,High School Student,Jakarta,2026-03-27
2628,Eka Sari,22,Office Worker,Medan,2025-12-09
2629,Rian Pratama,21,College Student,Medan,2026-01-16
2630,Intan Sari,24,College Student,Jakarta,2026-01-11
2631,Rian Nugraha,33,Office Worker,Palembang,2025-12-06
2632,Hadi Putra,30,Office Worker,Padang,2025-01-07
2633,Budi Sari,18,High School Student,Padang,2025-09-30
2634,Joko Nugraha,15,High School Student,Yogyakarta,2025-10-15
2635,Putri Kurniawan,33,Office Worker,Bandung,2025-07-03
2636,Tio Pratama,31,Office Worker,Yogyakarta,2025-07-05
2637,Maya Permata,22,Office Worker,Yogyakarta,2026-04-25
2638,Gita Pratama,26,Office Worker,Yogyakarta,2025-09-14
2639,Budi Nugraha,28,Office Worker,Surabaya,2026-05-19
2640,Nanda Pratama,34,Office Worker,Jakarta,2025-04-20
2641,Lina Permata,24,College Student,Medan,2025-05-28
2642,Lina Wijaya,16,High School Student,Bandung,2025-08-02
2643,Budi Nugraha,27,Office Worker,Jakarta,2026-03-13
2644,Oki Lestari,32,Office Worker,Bandung,2025-11-30
2645,Salsa Sari,16,High School Student,Medan,2026-03-05
2646,Budi Sari,21,College Student,Jakarta,2025-04-06
2647,Gita Putra,24,Office Worker,Makassar,2025-02-17
2648,Gita Lestari,21,College Student,Palembang,2025-10-05
2649,Nanda Kurniawan,22,College Student,Jakarta,2025-07-22
2650,Budi Saputra,18,College Student,Yogyakarta,2025-07-18
2651,Oki Lestari,17,High School Student,Makassar,2026-05-23
2652,Citra Pratama,21,College Student,Bandung,2025-11-25
2653,Intan Wijaya,22,College Student,Jakarta,2025-05-04
2654,Rian Ramadhan,16,High School Student,Surabaya,2025-07-19
2655,Vina Pratama,25,Office Worker,Yogyakarta,2025-03-16
2656,Putri Permata,22,College Student,Jakarta,2025-06-06
2657,Hadi Sari,22,Office Worker,Yogyakarta,2025-05-14
2658,Lina Pratama,28,Office Worker,Semarang,2025-11-08
2659,Lina Kurniawan,18,High School Student,Palembang,2025-04-30
2660,Fajar Saputra,27,Office Worker,Medan,2025-01-12
2661,Tio Sari,22,College Student,Surabaya,2026-06-29
2662,Citra Wijaya,33,Office Worker,Jakarta,2025-04-30
2663,Eka Wijaya,15,High School Student,Surabaya,2025-03-24
2664,Tio Nugraha,25,Office Worker,Palembang,2025-08-16
2665,Nanda Nugraha,33,Office Worker,Makassar,2025-07-05
2666,Putri Kurniawan,24,College Student,Yogyakarta,2025-07-30
2667,Andi Pratama,16,High School Student,Jakarta,2025-02-12
2668,Karin Kurniawan,26,Office Worker,Jakarta,2026-05-24
2669,Dina Saputra,32,Office Worker,Yogyakarta,2025-03-14
2670,Intan Ramadhan,24,College Student,Makassar,2025-01-19
2671,Eka Permata,25,Office Worker,Jakarta,2025-06-14
2672,Eka Putra,20,College Student,Semarang,2025-09-24
2673,Salsa Nugraha,23,Office Worker,Surabaya,2026-03-16
2674,Tio Sari,18,High School Student,Surabaya,2025-05-08
2675,Citra Ramadhan,32,Office Worker,Palembang,2026-03-29
2676,Salsa Ramadhan,19,College Student,Yogyakarta,2025-10-28
2677,Fajar Putra,23,College Student,Bandung,2025-11-14
2678,Eka Pratama,15,High School Student,Semarang,2025-02-03
2679,Hadi Kurniawan,18,High School Student,Palembang,2025-04-08
2680,Andi Nugraha,22,College Student,Padang,2025-07-29
2681,Fajar Permata,19,College Student,Palembang,2025-11-12
2682,Nanda Saputra,26,Office Worker,Jakarta,2025-11-16
2683,Dina Sari,15,High School Student,Jakarta,2026-03-11
2684,Fajar Wijaya,24,College Student,Pekanbaru,2025-09-13
2685,Intan Permata,18,College Student,Padang,2026-02-09
2686,Karin Nugraha,16,High School Student,Jakarta,2026-03-30
2687,Nanda Wijaya,15,High School Student,Padang,2025-07-08
2688,Hadi Sari,20,College Student,Semarang,2026-01-23
2689,Gita Putra,19,College Student,Pekanbaru,2025-05-23
2690,Citra Wijaya,18,College Student,Padang,2025-08-10
2691,Salsa Pratama,21,College Student,Semarang,2026-03-16
2692,Eka Permata,23,College Student,Jakarta,2026-06-16
2693,Putri Saputra,15,High School Student,Medan,2025-10-07
2694,Rian Wijaya,20,College Student,Jakarta,2025-09-05
2695,Fajar Saputra,22,Office Worker,Padang,2025-04-26
2696,Oki Sari,19,College Student,Pekanbaru,2026-02-09
2697,Gita Wijaya,35,Office Worker,Jakarta,2025-09-12
2698,Rian Kurniawan,23,College Student,Jakarta,2025-10-24
2699,Karin Nugraha,26,Office Worker,Jakarta,2026-06-09
2700,Budi Putra,22,Office Worker,Pekanbaru,2025-11-30
2701,Lina Lestari,18,College Student,Jakarta,2025-03-12
2702,Joko Permata,32,Office Worker,Bandung,2025-02-28
2703,Karin Lestari,18,High School Student,Semarang,2025-02-20
2704,Gita Nugraha,18,High School Student,Bandung,2025-01-16
2705,Tio Lestari,25,Office Worker,Surabaya,2026-05-19
2706,Hadi Saputra,27,Office Worker,Makassar,2025-02-20
2707,Andi Nugraha,16,High School Student,Yogyakarta,2025-05-08
2708,Karin Permata,19,College Student,Bandung,2025-06-19
2709,Karin Lestari,16,High School Student,Pekanbaru,2025-06-29
2710,Oki Sari,23,College Student,Palembang,2025-11-24
2711,Oki Kurniawan,22,Office Worker,Makassar,2025-10-28
2712,Putri Ramadhan,19,College Student,Pekanbaru,2025-09-08
2713,Karin Pratama,18,College Student,Pekanbaru,2026-06-02
2714,Oki Putra,20,College Student,Makassar,2025-09-19
2715,Budi Permata,17,High School Student,Jakarta,2025-04-01
2716,Tio Ramadhan,24,College Student,Palembang,2025-07-13
2717,Salsa Nugraha,32,Office Worker,Medan,2025-11-25
2718,Karin Kurniawan,28,Office Worker,Makassar,2025-03-05
2719,Citra Saputra,23,Office Worker,Makassar,2025-10-21
2720,Salsa Kurniawan,16,High School Student,Jakarta,2025-08-14
2721,Salsa Wijaya,27,Office Worker,Bandung,2026-03-21
2722,Oki Pratama,28,Office Worker,Bandung,2025-11-30
2723,Salsa Saputra,24,Office Worker,Jakarta,2025-03-04
2724,Karin Saputra,22,College Student,Padang,2026-05-12
2725,Citra Permata,21,College Student,Padang,2026-06-16
2726,Salsa Nugraha,23,College Student,Pekanbaru,2026-04-04
2727,Nanda Kurniawan,18,High School Student,Palembang,2025-11-29
2728,Lina Kurniawan,17,High School Student,Jakarta,2025-09-02
2729,Gita Putra,17,High School Student,Palembang,2025-03-05
2730,Citra Ramadhan,24,College Student,Makassar,2025-09-23
2731,Andi Wijaya,25,Office Worker,Medan,2025-06-11
2732,Karin Saputra,22,College Student,Jakarta,2025-02-14
2733,Gita Kurniawan,17,High School Student,Jakarta,2025-01-25
2734,Dina Sari,26,Office Worker,Bandung,2025-10-27
2735,Joko Saputra,22,Office Worker,Semarang,2025-08-13
2736,Putri Wijaya,31,Office Worker,Bandung,2025-03-15
2737,Citra Putra,25,Office Worker,Yogyakarta,2025-04-26
2738,Tio Kurniawan,24,College Student,Yogyakarta,2025-06-01
2739,Tio Pratama,34,Office Worker,Medan,2025-04-01
2740,Maya Saputra,18,High School Student,Surabaya,2025-10-16
2741,Dina Saputra,24,College Student,Pekanbaru,2025-04-02
2742,Dina Permata,16,High School Student,Yogyakarta,2026-01-22
2743,Vina Pratama,16,High School Student,Jakarta,2026-02-19
2744,Karin Sari,15,High School Student,Makassar,2026-06-25
2745,Budi Wijaya,23,Office Worker,Palembang,2025-06-21
2746,Hadi Sari,31,Office Worker,Surabaya,2026-01-07
2747,Vina Permata,23,College Student,Padang,2026-05-13
2748,Putri Nugraha,18,High School Student,Surabaya,2025-08-24
2749,Eka Sari,32,Office Worker,Medan,2025-02-11
2750,Rian Wijaya,29,Office Worker,Pekanbaru,2025-05-29
2751,Salsa Lestari,24,College Student,Jakarta,2026-04-23
2752,Fajar Ramadhan,22,Office Worker,Jakarta,2025-04-30
2753,Rian Ramadhan,18,College Student,Bandung,2026-06-13
2754,Joko Saputra,21,College Student,Medan,2026-06-25
2755,Vina Ramadhan,31,Office Worker,Surabaya,2025-02-17
2756,Tio Wijaya,21,College Student,Semarang,2026-01-21
2757,Lina Wijaya,23,College Student,Bandung,2025-05-08
2758,Putri Permata,29,Office Worker,Jakarta,2026-05-17
2759,Vina Permata,34,Office Worker,Jakarta,2026-03-23
2760,Dina Sari,16,High School Student,Jakarta,2025-02-08
2761,Lina Saputra,15,High School Student,Jakarta,2026-04-18
2762,Putri Sari,18,High School Student,Yogyakarta,2025-05-13
2763,Tio Pratama,24,Office Worker,Semarang,2025-04-29
2764,Intan Nugraha,23,College Student,Makassar,2025-11-20
2765,Rian Pratama,16,High School Student,Jakarta,2025-02-21
2766,Rian Kurniawan,25,Office Worker,Yogyakarta,2025-05-16
2767,Maya Putra,21,College Student,Semarang,2026-02-08
2768,Karin Ramadhan,16,High School Student,Palembang,2025-06-18
2769,Fajar Permata,24,College Student,Surabaya,2026-06-01
2770,Joko Wijaya,25,Office Worker,Surabaya,2025-12-26
2771,Citra Lestari,18,High School Student,Yogyakarta,2025-08-25
2772,Gita Nugraha,24,College Student,Semarang,2025-03-09
2773,Hadi Nugraha,31,Office Worker,Palembang,2025-05-30
2774,Lina Permata,18,College Student,Jakarta,2026-04-26
2775,Tio Saputra,21,College Student,Jakarta,2026-02-19
2776,Citra Sari,24,College Student,Makassar,2025-08-09
2777,Hadi Nugraha,16,High School Student,Medan,2025-09-18
2778,Rian Wijaya,16,High School Student,Yogyakarta,2025-09-23
2779,Dina Lestari,24,College Student,Surabaya,2026-04-04
2780,Maya Permata,18,High School Student,Yogyakarta,2025-02-25
2781,Lina Pratama,15,High School Student,Jakarta,2026-02-12
2782,Intan Lestari,25,Office Worker,Jakarta,2026-04-14
2783,Oki Permata,23,Office Worker,Medan,2025-08-31
2784,Budi Kurniawan,30,Office Worker,Pekanbaru,2026-05-29
2785,Nanda Permata,26,Office Worker,Surabaya,2025-06-18
2786,Dina Ramadhan,17,High School Student,Semarang,2026-03-09
2787,Eka Putra,25,Office Worker,Padang,2025-10-12
2788,Rian Permata,16,High School Student,Makassar,2026-03-30
2789,Rian Wijaya,31,Office Worker,Jakarta,2025-07-07
2790,Andi Nugraha,22,Office Worker,Jakarta,2025-10-23
2791,Rian Ramadhan,28,Office Worker,Makassar,2026-06-07
2792,Citra Ramadhan,29,Office Worker,Palembang,2026-01-17
2793,Vina Ramadhan,24,College Student,Palembang,2025-12-09
2794,Budi Permata,24,College Student,Jakarta,2025-08-11
2795,Maya Sari,18,College Student,Makassar,2025-12-01
2796,Rian Ramadhan,22,College Student,Yogyakarta,2026-04-02
2797,Karin Wijaya,18,High School Student,Yogyakarta,2026-03-24
2798,Putri Putra,35,Office Worker,Makassar,2025-12-03
2799,Andi Lestari,28,Office Worker,Pekanbaru,2025-12-21
2800,Budi Wijaya,15,High School Student,Surabaya,2025-12-22
2801,Nanda Wijaya,26,Office Worker,Padang,2025-08-20
2802,Intan Sari,23,Office Worker,Yogyakarta,2025-09-24
2803,Hadi Ramadhan,26,Office Worker,Yogyakarta,2025-07-09
2804,Budi Pratama,25,Office Worker,Palembang,2025-02-17
2805,Citra Kurniawan,24,College Student,Bandung,2025-10-11
2806,Salsa Pratama,26,Office Worker,Yogyakarta,2025-02-24
2807,Budi Wijaya,30,Office Worker,Palembang,2025-12-05
2808,Intan Putra,15,High School Student,Bandung,2025-04-29
2809,Joko Kurniawan,20,College Student,Padang,2025-01-02
2810,Hadi Sari,34,Office Worker,Makassar,2025-08-12
2811,Fajar Saputra,16,High School Student,Surabaya,2025-07-22
2812,Intan Kurniawan,27,Office Worker,Jakarta,2025-01-11
2813,Tio Kurniawan,27,Office Worker,Jakarta,2025-09-16
2814,Budi Wijaya,18,High School Student,Jakarta,2025-10-25
2815,Putri Ramadhan,20,College Student,Jakarta,2025-07-16
2816,Nanda Permata,34,Office Worker,Yogyakarta,2026-02-19
2817,Andi Ramadhan,19,College Student,Jakarta,2025-11-29
2818,Budi Ramadhan,17,High School Student,Yogyakarta,2025-06-02
2819,Nanda Pratama,15,High School Student,Jakarta,2026-01-11
2820,Oki Saputra,21,College Student,Makassar,2025-05-14
2821,Intan Ramadhan,28,Office Worker,Bandung,2025-04-26
2822,Hadi Sari,17,High School Student,Palembang,2025-03-08
2823,Intan Kurniawan,26,Office Worker,Jakarta,2025-09-13
2824,Karin Permata,16,High School Student,Surabaya,2025-07-07
2825,Gita Nugraha,19,College Student,Jakarta,2025-02-08
2826,Gita Permata,28,Office Worker,Pekanbaru,2026-04-25
2827,Lina Lestari,22,Office Worker,Surabaya,2025-11-23
2828,Rian Permata,18,High School Student,Yogyakarta,2025-05-10
2829,Citra Kurniawan,20,College Student,Jakarta,2025-03-04
2830,Eka Permata,17,High School Student,Bandung,2025-04-07
2831,Putri Putra,21,College Student,Jakarta,2026-02-16
2832,Putri Wijaya,24,Office Worker,Pekanbaru,2026-06-14
2833,Putri Saputra,16,High School Student,Jakarta,2026-03-22
2834,Oki Putra,20,College Student,Jakarta,2025-08-24
2835,Salsa Putra,19,College Student,Palembang,2025-03-26
2836,Putri Nugraha,30,Office Worker,Jakarta,2025-12-21
2837,Hadi Nugraha,34,Office Worker,Semarang,2026-02-06
2838,Andi Saputra,16,High School Student,Jakarta,2025-06-15
2839,Tio Putra,35,Office Worker,Pekanbaru,2025-08-16
2840,Eka Wijaya,21,College Student,Makassar,2026-01-02
2841,Hadi Permata,23,College Student,Jakarta,2026-02-14
2842,Maya Kurniawan,35,Office Worker,Bandung,2025-03-01
2843,Nanda Pratama,24,Office Worker,Makassar,2025-06-13
2844,Eka Nugraha,33,Office Worker,Palembang,2025-08-18
2845,Gita Sari,19,College Student,Padang,2025-06-06
2846,Fajar Putra,23,College Student,Pekanbaru,2026-01-09
2847,Budi Sari,31,Office Worker,Bandung,2025-08-30
2848,Joko Sari,24,College Student,Yogyakarta,2025-06-17
2849,Dina Lestari,24,College Student,Semarang,2025-05-01
2850,Budi Permata,24,College Student,Palembang,2025-01-02
2851,Vina Ramadhan,26,Office Worker,Makassar,2025-04-28
2852,Nanda Sari,17,High School Student,Pekanbaru,2026-05-22
2853,Citra Lestari,16,High School Student,Padang,2026-01-09
2854,Andi Wijaya,25,Office Worker,Makassar,2025-04-18
2855,Andi Putra,16,High School Student,Bandung,2025-10-26
2856,Salsa Ramadhan,24,College Student,Jakarta,2026-03-09
2857,Citra Sari,15,High School Student,Jakarta,2025-04-22
2858,Salsa Permata,18,High School Student,Makassar,2026-02-10
2859,Intan Ramadhan,17,High School Student,Palembang,2026-05-15
2860,Vina Saputra,18,High School Student,Surabaya,2025-01-19
2861,Dina Kurniawan,29,Office Worker,Bandung,2025-01-20
2862,Salsa Sari,22,College Student,Jakarta,2026-05-21
2863,Karin Nugraha,26,Office Worker,Jakarta,2025-06-03
2864,Hadi Putra,22,College Student,Makassar,2026-05-30
2865,Vina Permata,23,College Student,Semarang,2026-04-23
2866,Oki Putra,24,College Student,Makassar,2026-01-19
2867,Citra Sari,18,College Student,Medan,2025-07-17
2868,Hadi Lestari,26,Office Worker,Palembang,2025-06-28
2869,Vina Kurniawan,21,College Student,Padang,2026-06-12
2870,Oki Lestari,21,College Student,Makassar,2025-02-16
2871,Vina Putra,32,Office Worker,Makassar,2025-07-02
2872,Eka Permata,23,Office Worker,Makassar,2025-12-20
2873,Eka Pratama,31,Office Worker,Pekanbaru,2026-05-02
2874,Hadi Kurniawan,18,College Student,Jakarta,2025-08-04
2875,Tio Kurniawan,35,Office Worker,Palembang,2026-02-27
2876,Joko Nugraha,24,College Student,Jakarta,2025-01-09
2877,Joko Ramadhan,23,College Student,Jakarta,2025-08-01
2878,Andi Kurniawan,17,High School Student,Jakarta,2025-05-19
2879,Dina Nugraha,22,College Student,Surabaya,2025-11-17
2880,Eka Sari,18,High School Student,Pekanbaru,2025-04-01
2881,Gita Sari,24,College Student,Surabaya,2025-11-11
2882,Eka Permata,29,Office Worker,Medan,2025-04-22
2883,Hadi Pratama,15,High School Student,Jakarta,2025-04-23
2884,Andi Ramadhan,17,High School Student,Palembang,2026-01-09
2885,Salsa Wijaya,17,High School Student,Palembang,2025-09-20
2886,Vina Saputra,23,Office Worker,Jakarta,2026-01-03
2887,Joko Sari,20,College Student,Yogyakarta,2026-01-13
2888,Oki Lestari,22,College Student,Palembang,2025-02-14
2889,Andi Wijaya,25,Office Worker,Padang,2025-09-28
2890,Budi Kurniawan,32,Office Worker,Pekanbaru,2026-05-10
2891,Putri Putra,18,College Student,Padang,2025-09-04
2892,Citra Nugraha,26,Office Worker,Jakarta,2025-06-23
2893,Tio Ramadhan,24,Office Worker,Semarang,2025-02-05
2894,Salsa Lestari,27,Office Worker,Padang,2025-10-29
2895,Putri Putra,17,High School Student,Jakarta,2025-06-07
2896,Fajar Wijaya,24,Office Worker,Semarang,2025-02-02
2897,Maya Pratama,23,College Student,Semarang,2026-01-17
